"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"дурака" 0.00785525385562043 0 0 0 0 0
"дурное" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0 0
"духу" 0.00130920897593674 0.0135365622546498 0 0 0 0
"душами" 0.00392762692781022 0 0 0 0.0145341795455647 0
"душевной" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0 0 0
"единого" 0 0.00541462490185992 0 0 0.0193789060607529 0
"ездить" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0
"ездят" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"елизавета" 0.00261841795187348 0 0 0.0213447171824973 0 0
"жду" 0 0 0.011906746362489 0.00533617929562433 0 0
"женился" 0.00261841795187348 0 0 0.00533617929562433 0 0.00911743253099927
"женим" 0.00654604487968369 0 0 0 0 0.00303914417699976
"жених" 0 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.0145341795455647 0
"женой" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0
"женского" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0 0
"женское" 0.00261841795187348 0 0.00714404781749339 0.00533617929562433 0 0
"женщинам" 0.00130920897593674 0 0.00476269854499559 0.0106723585912487 0 0.00303914417699976
"жертвы" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0 0.00607828835399951
"жоржа" 0 0 0 0.032017075773746 0 0
"забор" 0.00392762692781022 0.00541462490185992 0 0 0 0.00303914417699976
"заговорил" 0.00261841795187348 0.00541462490185992 0 0.00533617929562433 0.00484472651518822 0
"задумал" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"задыхаясь" 0 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00303914417699976
"закладывать" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0
"заключение" 0.00130920897593674 0 0.00476269854499559 0.0106723585912487 0 0.00303914417699976
"законам" 0.00261841795187348 0 0 0.00533617929562433 0.00968945303037643 0.00303914417699976
"залы" 0.00261841795187348 0.00270731245092996 0 0.016008537886873 0 0
"занавес" 0 0.00270731245092996 0.0023813492724978 0.016008537886873 0 0.00303914417699976
"занять" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0
"запас" 0.00130920897593674 0.0108292498037198 0 0.00533617929562433 0 0
"заплакала" 0 0 0.00714404781749339 0 0 0.00911743253099927
"заплатил" 0.00654604487968369 0 0 0.00533617929562433 0 0
"запорожец" 0 0.0162438747055798 0 0 0 0
"засим" 0.00785525385562043 0 0 0 0 0
"заснуть" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0 0.00303914417699976
"заставило" 0.00523683590374696 0 0.0023813492724978 0.00533617929562433 0 0
"затылок" 0.00261841795187348 0 0.00952539708999119 0 0 0
"захохотал" 0.00130920897593674 0 0.0023813492724978 0.016008537886873 0.00484472651518822 0
"зверя" 0.00392762692781022 0 0.0023813492724978 0 0.00968945303037643 0
"здешних" 0 0 0.00952539708999119 0.00533617929562433 0.00484472651518822 0
"знай" 0.00392762692781022 0 0 0 0.00968945303037643 0.00303914417699976
"знакомо" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0 0.00303914417699976
"знакомства" 0.00654604487968369 0 0.0023813492724978 0 0 0
"знакомым" 0.00392762692781022 0 0 0.0106723585912487 0.00484472651518822 0
"золоте" 0 0.0162438747055798 0 0 0 0
"игнатьича" 0 0 0 0 0 0.0182348650619985
"игру" 0.00261841795187348 0.00270731245092996 0 0.00533617929562433 0 0.00607828835399951
"известие" 0 0 0.0023813492724978 0 0.00484472651518822 0.012156576707999
"известного" 0.00785525385562043 0 0 0 0 0
"известные" 0.00523683590374696 0 0 0 0.00968945303037643 0
"известный" 0.00392762692781022 0.00541462490185992 0.0023813492724978 0 0 0
"извозчиков" 0.00130920897593674 0 0.00476269854499559 0.016008537886873 0 0
"изумления" 0.00392762692781022 0.00541462490185992 0 0 0 0.00303914417699976
"инвалид" 0.00130920897593674 0 0.0023813492724978 0 0 0.012156576707999
"иного" 0.00392762692781022 0.00270731245092996 0 0 0.00484472651518822 0.00303914417699976
"иное" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0 0 0
"искал" 0 0 0.0023813492724978 0.016008537886873 0.00484472651518822 0.00303914417699976
"искоса" 0.00654604487968369 0 0.0023813492724978 0 0 0
"истину" 0 0 0.00476269854499559 0.00533617929562433 0 0.00911743253099927
"истины" 0.00392762692781022 0 0.0023813492724978 0 0 0.00607828835399951
"кабаке" 0.00523683590374696 0 0 0 0 0.00607828835399951
"кавалер" 0 0 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00303914417699976
"каждой" 0.00261841795187348 0.00270731245092996 0 0 0.00484472651518822 0.00607828835399951
"каждую" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0 0 0
"какова" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0 0.00303914417699976
"календарь" 0.00261841795187348 0 0 0 0 0.012156576707999
"каменной" 0.00261841795187348 0 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"каменный" 0.00523683590374696 0 0.00476269854499559 0 0 0
"канцелярии" 0.00654604487968369 0 0 0.00533617929562433 0 0
"картечью" 0 0.00812193735278989 0 0 0 0.00911743253099927
"картины" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"карточку" 0 0 0 0.0266808964781217 0 0.00303914417699976
"качества" 0.00523683590374696 0.00270731245092996 0 0.00533617929562433 0 0
"кинжал" 0 0 0.011906746362489 0.00533617929562433 0 0
"кириловне" 0 0 0 0 0.0290683590911293 0
"кирпич" 0.00392762692781022 0.00270731245092996 0 0 0 0.00607828835399951
"клеветы" 0 0 0.011906746362489 0.00533617929562433 0 0
"книг" 0.00261841795187348 0 0 0.0106723585912487 0.00484472651518822 0.00303914417699976
"кожу" 0 0.0108292498037198 0 0.00533617929562433 0 0.00303914417699976
"козацких" 0 0.0162438747055798 0 0 0 0
"козацкой" 0 0.0162438747055798 0 0 0 0
"колодки" 0.00523683590374696 0 0 0 0 0.00607828835399951
"комиссия" 0.00654604487968369 0 0 0 0 0.00303914417699976
"комплимент" 0.00261841795187348 0 0.0023813492724978 0.016008537886873 0 0
"конем" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0 0 0
"кончить" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0 0 0
"конями" 0.00261841795187348 0.0108292498037198 0 0 0 0
"копейки" 0.00654604487968369 0.00270731245092996 0 0 0 0
"копейку" 0.00785525385562043 0 0 0 0 0
"копьем" 0 0.0162438747055798 0 0 0 0
"копьями" 0 0.0135365622546498 0 0 0 0.00303914417699976
"красавицу" 0.00130920897593674 0.00270731245092996 0 0.016008537886873 0 0.00303914417699976
"красный" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"красоте" 0.00130920897593674 0.00812193735278989 0 0.00533617929562433 0.00484472651518822 0
"красоту" 0 0.00812193735278989 0.0023813492724978 0.0106723585912487 0 0
"крепким" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0 0
"крепостей" 0.00130920897593674 0.00541462490185992 0 0 0 0.00911743253099927
"крепостям" 0.00523683590374696 0 0 0 0.00484472651518822 0.00303914417699976
"кресел" 0.00130920897593674 0 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00303914417699976
"крест" 0.00261841795187348 0.00270731245092996 0.00714404781749339 0 0 0
"крика" 0 0.0135365622546498 0.0023813492724978 0 0 0
"кровать" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"кузмичу" 0 0 0 0 0 0.0182348650619985
"кузнеца" 0.00130920897593674 0 0 0 0.0193789060607529 0.00303914417699976
"куреней" 0 0.0162438747055798 0 0 0 0
"куренные" 0 0.0162438747055798 0 0 0 0
"куреням" 0 0.0162438747055798 0 0 0 0
"куренями" 0 0.0162438747055798 0 0 0 0
"куря" 0.00392762692781022 0 0 0.00533617929562433 0.00484472651518822 0.00303914417699976
"лапки" 0.00654604487968369 0.00270731245092996 0 0 0 0
"лапы" 0.00392762692781022 0 0 0 0.0145341795455647 0
"легкая" 0 0 0.00952539708999119 0 0.00484472651518822 0.00303914417699976
"легкие" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0
"лежали" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.00303914417699976
"летел" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0 0.00303914417699976
"личико" 0.00130920897593674 0.00270731245092996 0.00952539708999119 0 0 0
"лишнего" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"лишних" 0.00130920897593674 0 0.00476269854499559 0.00533617929562433 0 0.00607828835399951
"лошадях" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0 0
"лучший" 0.00261841795187348 0.00541462490185992 0.00476269854499559 0 0 0
"лучших" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0 0 0
"лучшую" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0.00303914417699976
"льшая" 0 0.0162438747055798 0 0 0 0
"любезные" 0.00392762692781022 0 0 0.016008537886873 0 0
"любопытства" 0 0 0.00952539708999119 0.00533617929562433 0 0.00303914417699976
"майор" 0 0 0.00952539708999119 0 0.00484472651518822 0.00303914417699976
"маленькое" 0.00392762692781022 0.00541462490185992 0 0 0.00484472651518822 0
"малого" 0.00523683590374696 0.00270731245092996 0 0 0 0.00303914417699976
"мальчика" 0.00261841795187348 0 0.0023813492724978 0 0.0145341795455647 0
"маменька" 0.00130920897593674 0 0.00476269854499559 0.016008537886873 0 0
"маниловка" 0.00785525385562043 0 0 0 0 0
"мелкие" 0.00130920897593674 0 0.00952539708999119 0.00533617929562433 0 0
"мелкими" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0.0106723585912487 0 0
"мелькнул" 0.00261841795187348 0.00270731245092996 0 0.0106723585912487 0.00484472651518822 0
"мелькнула" 0 0.00541462490185992 0.00476269854499559 0 0 0.00607828835399951
"мертвый" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"мест" 0.00523683590374696 0.00270731245092996 0 0.00533617929562433 0 0
"миллионщик" 0.00785525385562043 0 0 0 0 0
"молода" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0 0 0.00911743253099927
"молодежи" 0 0 0.00476269854499559 0.016008537886873 0.00484472651518822 0
"молчать" 0 0.00270731245092996 0.0023813492724978 0 0.0145341795455647 0.00303914417699976
"морду" 0.00654604487968369 0.00270731245092996 0 0 0 0
"морю" 0 0 0.011906746362489 0 0 0.00303914417699976
"москва" 0.00130920897593674 0 0 0.0266808964781217 0 0
"муха" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"наговорил" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0
"надеяться" 0 0 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"называется" 0.00261841795187348 0 0.0023813492724978 0.0106723585912487 0 0.00303914417699976
"называть" 0.00523683590374696 0 0 0.0106723585912487 0 0
"накинул" 0 0.0108292498037198 0.00476269854499559 0 0 0
"налил" 0.00261841795187348 0 0.00714404781749339 0 0 0.00303914417699976
"написать" 0.00523683590374696 0 0 0 0 0.00607828835399951
"наслаждение" 0.00261841795187348 0 0.00714404781749339 0.00533617929562433 0 0
"насмерть" 0.00130920897593674 0.00812193735278989 0.0023813492724978 0.00533617929562433 0 0
"насмешки" 0 0 0.00952539708999119 0.00533617929562433 0 0.00303914417699976
"наставление" 0.00654604487968369 0.00270731245092996 0 0 0 0
"натуре" 0.00654604487968369 0.00270731245092996 0 0 0 0
"науке" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0
"находили" 0 0.00541462490185992 0 0.00533617929562433 0.0145341795455647 0
"находит" 0.00130920897593674 0 0.00952539708999119 0 0.00484472651518822 0
"начальства" 0.00392762692781022 0 0.0023813492724978 0 0 0.00607828835399951
"небольшая" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"невесты" 0.00130920897593674 0 0 0.00533617929562433 0.00968945303037643 0.00607828835399951
"недурно" 0.00785525385562043 0 0 0 0 0
"нежной" 0.00261841795187348 0 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"некоторое" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0
"некстати" 0 0.00270731245092996 0.00476269854499559 0.0106723585912487 0 0.00303914417699976
"ненависти" 0 0 0.0023813492724978 0.0106723585912487 0.00484472651518822 0.00607828835399951
"необходимо" 0.00261841795187348 0 0 0.00533617929562433 0.00484472651518822 0.00607828835399951
"необыкновенною" 0.00785525385562043 0 0 0 0 0
"неприятность" 0.00654604487968369 0 0 0 0 0.00303914417699976
"нехорошее" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0
"новости" 0.00130920897593674 0 0.00476269854499559 0.0106723585912487 0 0.00303914417699976
"новыми" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00484472651518822 0
"носил" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0
"носят" 0.00654604487968369 0 0.0023813492724978 0 0 0
"ночное" 0.00523683590374696 0.00270731245092996 0 0 0.00484472651518822 0
"нужные" 0.00392762692781022 0.00270731245092996 0 0 0.00968945303037643 0
"нянька" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0 0.00968945303037643 0
"обедал" 0.00392762692781022 0 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"обернулась" 0 0 0.011906746362489 0.00533617929562433 0 0
"обещание" 0 0 0.0023813492724978 0 0.0145341795455647 0.00607828835399951
"обманывать" 0 0 0.00714404781749339 0.00533617929562433 0 0.00607828835399951
"обняла" 0 0.0108292498037198 0 0 0.00484472651518822 0.00303914417699976
"обратили" 0.00261841795187348 0.00812193735278989 0 0 0.00484472651518822 0
"обратно" 0.00130920897593674 0 0.00714404781749339 0 0.00484472651518822 0.00303914417699976
"обращал" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0
"обществу" 0.00130920897593674 0 0.00476269854499559 0.0106723585912487 0.00484472651518822 0
